"( Bay_id , aisle_id , level_id )",Pallet_id
"(5,23,6)",1
"(2,8,3)",2
"(22,11,9)",3
"(2,11,8)",4
"(50,6,2)",5
"(14,14,1)",6
"(43,24,10)",7
"(23,24,9)",8
"(5,16,3)",9
"(34,9,4)",10
"(22,4,6)",11
"(2,4,5)",12
"(6,7,8)",13
"(42,20,8)",14
"(34,2,1)",15
"(46,24,7)",16
"(5,8,4)",17
"(53,6,3)",18
"(42,13,5)",19
"(26,24,10)",20
"(30,8,7)",21
"(42,16,10)",22
"(5,1,1)",23
"(17,9,4)",24
"(54,19,3)",25
"(53,15,8)",26
"(46,20,9)",27
"(8,8,1)",28
"(5,4,6)",29
"(45,21,5)",30
"(26,17,7)",31
"(42,9,7)",32
"(17,2,1)",33
"(29,24,7)",34
"(9,24,6)",35
"(18,23,4)",36
"(46,12,10)",37
"(38,15,2)",38
"(8,4,3)",39
"(25,13,5)",40
"(29,17,4)",41
"(1,6,3)",42
"(42,1,8)",43
"(41,23,2)",44
"(34,24,2)",45
"(13,20,6)",46
"(38,11,4)",47
"(21,22,5)",48
"(25,6,2)",49
"(45,9,8)",50
"(25,9,7)",51
"(20,2,2)",52
"(29,12,10)",53
"(9,12,9)",54
"(21,15,2)",55
"(41,18,8)",56
"(53,21,1)",57
"(32,17,5)",58
"(12,17,4)",59
"(50,9,3)",60
"(45,1,9)",61
"(25,1,8)",62
"(32,20,10)",63
"(24,23,2)",64
"(41,11,5)",65
"(28,6,3)",66
"(13,8,9)",67
"(48,9,9)",68
"(40,12,1)",69
"(51,14,4)",70
"(12,12,10)",71
"(4,15,2)",72
"(24,15,3)",73
"(36,21,1)",74
"(41,3,6)",75
"(56,4,5)",76
"(15,17,5)",77
"(33,9,3)",78
"(28,1,9)",79
"(32,5,8)",80
"(12,5,7)",81
"(43,12,2)",82
"(23,12,1)",83
"(45,24,6)",84
"(25,24,5)",85
"(8,14,7)",86
"(52,22,10)",87
"(27,15,4)",88
"(32,1,10)",89
"(24,4,2)",90
"(51,2,7)",91
"(4,3,5)",92
"(19,21,1)",93
"(43,8,4)",94
"(16,9,3)",95
"(52,15,7)",96
"(15,5,8)",97
"(44,21,4)",98
"(49,3,9)",99
"(7,11,5)",100
"(16,18,8)",101
"(44,20,8)",102
"(48,24,7)",103
"(28,24,6)",104
"(45,12,9)",105
"(25,12,8)",106
"(8,2,10)",107
"(27,4,3)",108
"(7,4,2)",109
"(44,13,5)",110
"(48,17,4)",111
"(28,17,3)",112
"(44,16,10)",113
"(48,20,9)",114
"(35,15,7)",115
"(10,8,1)",116
"(12,20,5)",117
"(47,21,5)",118
"(52,3,10)",119
"(25,4,9)",120
"(12,23,10)",121
"(44,9,7)",122
"(19,2,1)",123
"(51,24,8)",124
"(31,24,7)",125
"(11,24,6)",126
"(48,12,10)",127
"(28,12,9)",128
"(10,4,3)",129
"(40,18,7)",130
"(51,17,5)",131
"(31,17,4)",132
"(11,17,3)",133
"(44,1,8)",134
"(51,20,10)",135
"(31,20,9)",136
"(23,23,1)",137
"(6,13,3)",138
"(4,21,8)",139
"(15,20,6)",140
"(30,21,5)",141
"(47,9,8)",142
"(6,22,8)",143
"(2,2,1)",144
"(51,13,7)",145
"(14,24,7)",146
"(31,12,10)",147
"(11,12,9)",148
"(15,16,8)",149
"(46,22,3)",150
"(23,18,7)",151
"(14,17,4)",152
"(51,5,8)",153
"(31,5,7)",154
"(11,5,6)",155
"(34,12,7)",156
"(23,11,4)",157
"(6,1,6)",158
"(15,8,9)",159
"(46,18,5)",160
"(30,9,8)",161
"(27,14,7)",162
"(50,1,6)",163
"(51,1,10)",164
"(14,12,10)",165
"(10,19,1)",166
"(30,2,5)",167
"(23,3,5)",168
"(46,10,6)",169
"(38,16,3)",170
"(14,5,7)",171
"(46,3,3)",172
"(46,6,8)",173
"(26,4,2)",174
"(1,16,9)",175
"(50,24,3)",176
"(1,9,6)",177
"(1,8,10)",178
"(29,3,3)",179
"(30,24,6)",180
"(41,9,1)",181
"(34,20,2)",182
"(42,22,1)",183
"(13,9,10)",184
