"( Bay_id , aisle_id , level_id )",Pallet_id
"(1,1,1)",1
"(2,1,1)",2
"(3,1,1)",3
"(4,1,1)",4
"(5,1,1)",5
"(6,1,1)",6
"(7,1,1)",7
"(8,1,1)",8
"(9,1,1)",9
"(10,1,1)",10
"(11,1,1)",11
"(12,1,1)",12
"(13,1,1)",13
"(14,1,1)",14
"(15,1,1)",15
"(16,1,1)",16
"(17,1,1)",17
"(18,1,1)",18
"(19,1,1)",19
"(20,1,1)",20
"(21,1,1)",21
"(22,1,1)",22
"(23,1,1)",23
"(24,1,1)",24
"(25,1,1)",25
"(26,1,1)",26
"(27,1,1)",27
"(28,1,1)",28
"(29,1,1)",29
"(30,1,1)",30
"(31,1,1)",31
"(32,1,1)",32
"(33,1,1)",33
"(34,1,1)",34
"(35,1,1)",35
"(36,1,1)",36
"(37,1,1)",37
"(38,1,1)",38
"(39,1,1)",39
"(40,1,1)",40
"(41,1,1)",41
"(42,1,1)",42
"(43,1,1)",43
"(44,1,1)",44
"(45,1,1)",45
"(46,1,1)",46
"(47,1,1)",47
"(48,1,1)",48
"(49,1,1)",49
"(50,1,1)",50
"(51,1,1)",51
"(52,1,1)",52
"(53,1,1)",53
"(54,1,1)",54
"(55,1,1)",55
"(56,1,1)",56
"(1,1,2)",57
"(2,1,2)",58
"(3,1,2)",59
"(4,1,2)",60
"(5,1,2)",61
"(6,1,2)",62
"(7,1,2)",63
"(8,1,2)",64
"(9,1,2)",65
"(10,1,2)",66
"(11,1,2)",67
"(12,1,2)",68
"(13,1,2)",69
"(14,1,2)",70
"(15,1,2)",71
"(16,1,2)",72
"(17,1,2)",73
"(18,1,2)",74
"(19,1,2)",75
"(20,1,2)",76
"(21,1,2)",77
"(22,1,2)",78
"(23,1,2)",79
"(24,1,2)",80
"(25,1,2)",81
"(26,1,2)",82
"(27,1,2)",83
"(28,1,2)",84
"(29,1,2)",85
"(30,1,2)",86
"(31,1,2)",87
"(32,1,2)",88
"(33,1,2)",89
"(34,1,2)",90
"(35,1,2)",91
"(36,1,2)",92
"(37,1,2)",93
"(38,1,2)",94
"(39,1,2)",95
"(40,1,2)",96
"(41,1,2)",97
"(42,1,2)",98
"(43,1,2)",99
"(44,1,2)",100
"(45,1,2)",101
"(46,1,2)",102
"(47,1,2)",103
"(48,1,2)",104
"(49,1,2)",105
"(50,1,2)",106
"(51,1,2)",107
"(52,1,2)",108
"(53,1,2)",109
"(54,1,2)",110
"(55,1,2)",111
"(56,1,2)",112
"(1,1,3)",113
"(2,1,3)",114
"(3,1,3)",115
"(4,1,3)",116
"(5,1,3)",117
"(6,1,3)",118
"(7,1,3)",119
"(8,1,3)",120
"(9,1,3)",121
"(10,1,3)",122
"(11,1,3)",123
"(12,1,3)",124
"(13,1,3)",125
"(14,1,3)",126
"(15,1,3)",127
"(16,1,3)",128
"(17,1,3)",129
"(18,1,3)",130
"(19,1,3)",131
"(20,1,3)",132
"(21,1,3)",133
"(22,1,3)",134
"(23,1,3)",135
"(24,1,3)",136
"(25,1,3)",137
"(26,1,3)",138
"(27,1,3)",139
"(28,1,3)",140
"(29,1,3)",141
"(30,1,3)",142
"(31,1,3)",143
"(32,1,3)",144
"(33,1,3)",145
"(34,1,3)",146
"(35,1,3)",147
"(36,1,3)",148
"(37,1,3)",149
"(38,1,3)",150
"(39,1,3)",151
"(40,1,3)",152
"(41,1,3)",153
"(42,1,3)",154
"(43,1,3)",155
"(44,1,3)",156
"(45,1,3)",157
"(46,1,3)",158
"(47,1,3)",159
"(48,1,3)",160
"(49,1,3)",161
"(50,1,3)",162
"(51,1,3)",163
"(52,1,3)",164
"(53,1,3)",165
"(54,1,3)",166
"(55,1,3)",167
"(56,1,3)",168
"(1,1,4)",169
"(2,1,4)",170
"(3,1,4)",171
"(4,1,4)",172
"(5,1,4)",173
"(6,1,4)",174
"(7,1,4)",175
"(8,1,4)",176
"(9,1,4)",177
"(10,1,4)",178
"(11,1,4)",179
"(12,1,4)",180
"(13,1,4)",181
"(14,1,4)",182
"(15,1,4)",183
"(16,1,4)",184
"(17,1,4)",185
"(18,1,4)",186
"(19,1,4)",187
"(20,1,4)",188
"(21,1,4)",189
"(22,1,4)",190
"(23,1,4)",191
"(24,1,4)",192
"(25,1,4)",193
"(26,1,4)",194
"(27,1,4)",195
"(28,1,4)",196
"(29,1,4)",197
"(30,1,4)",198
"(31,1,4)",199
"(32,1,4)",200
"(33,1,4)",201
"(34,1,4)",202
"(35,1,4)",203
"(36,1,4)",204
"(37,1,4)",205
"(38,1,4)",206
"(39,1,4)",207
"(40,1,4)",208
"(41,1,4)",209
"(42,1,4)",210
"(43,1,4)",211
"(44,1,4)",212
"(45,1,4)",213
"(46,1,4)",214
"(47,1,4)",215
"(48,1,4)",216
"(49,1,4)",217
"(50,1,4)",218
"(51,1,4)",219
"(52,1,4)",220
"(53,1,4)",221
"(54,1,4)",222
"(55,1,4)",223
"(56,1,4)",224
"(1,1,5)",225
"(2,1,5)",226
"(3,1,5)",227
"(4,1,5)",228
"(5,1,5)",229
"(6,1,5)",230
"(7,1,5)",231
"(8,1,5)",232
"(9,1,5)",233
"(10,1,5)",234
"(11,1,5)",235
"(12,1,5)",236
"(13,1,5)",237
"(14,1,5)",238
"(15,1,5)",239
"(16,1,5)",240
"(17,1,5)",241
"(18,1,5)",242
"(19,1,5)",243
"(20,1,5)",244
"(21,1,5)",245
"(22,1,5)",246
"(23,1,5)",247
"(24,1,5)",248
"(25,1,5)",249
"(26,1,5)",250
"(27,1,5)",251
"(28,1,5)",252
"(29,1,5)",253
"(30,1,5)",254
"(31,1,5)",255
"(32,1,5)",256
"(33,1,5)",257
"(34,1,5)",258
"(35,1,5)",259
"(36,1,5)",260
"(37,1,5)",261
"(38,1,5)",262
"(39,1,5)",263
"(40,1,5)",264
"(41,1,5)",265
"(42,1,5)",266
"(43,1,5)",267
"(44,1,5)",268
"(45,1,5)",269
"(46,1,5)",270
"(47,1,5)",271
"(48,1,5)",272
"(49,1,5)",273
"(50,1,5)",274
"(51,1,5)",275
"(52,1,5)",276
"(53,1,5)",277
"(54,1,5)",278
"(55,1,5)",279
"(56,1,5)",280
"(1,1,6)",281
"(2,1,6)",282
"(3,1,6)",283
"(4,1,6)",284
"(5,1,6)",285
"(6,1,6)",286
"(7,1,6)",287
"(8,1,6)",288
"(9,1,6)",289
"(10,1,6)",290
"(11,1,6)",291
"(12,1,6)",292
"(13,1,6)",293
"(14,1,6)",294
"(15,1,6)",295
"(16,1,6)",296
"(17,1,6)",297
"(18,1,6)",298
"(19,1,6)",299
"(20,1,6)",300
"(21,1,6)",301
"(22,1,6)",302
"(23,1,6)",303
"(24,1,6)",304
"(25,1,6)",305
"(26,1,6)",306
"(27,1,6)",307
"(28,1,6)",308
"(29,1,6)",309
"(30,1,6)",310
"(31,1,6)",311
"(32,1,6)",312
"(33,1,6)",313
"(34,1,6)",314
"(35,1,6)",315
"(36,1,6)",316
"(37,1,6)",317
"(38,1,6)",318
"(39,1,6)",319
"(40,1,6)",320
"(41,1,6)",321
"(42,1,6)",322
"(43,1,6)",323
"(44,1,6)",324
"(45,1,6)",325
"(46,1,6)",326
"(47,1,6)",327
"(48,1,6)",328
"(49,1,6)",329
"(50,1,6)",330
"(51,1,6)",331
"(52,1,6)",332
"(53,1,6)",333
"(54,1,6)",334
"(55,1,6)",335
"(56,1,6)",336
"(1,1,7)",337
"(2,1,7)",338
"(3,1,7)",339
"(4,1,7)",340
"(5,1,7)",341
"(6,1,7)",342
"(7,1,7)",343
"(8,1,7)",344
"(9,1,7)",345
"(10,1,7)",346
"(11,1,7)",347
"(12,1,7)",348
"(13,1,7)",349
"(14,1,7)",350
"(15,1,7)",351
"(16,1,7)",352
"(17,1,7)",353
"(18,1,7)",354
"(19,1,7)",355
"(20,1,7)",356
"(21,1,7)",357
"(22,1,7)",358
"(23,1,7)",359
"(24,1,7)",360
"(25,1,7)",361
"(26,1,7)",362
"(27,1,7)",363
"(28,1,7)",364
"(29,1,7)",365
"(30,1,7)",366
"(31,1,7)",367
"(32,1,7)",368
"(33,1,7)",369
"(34,1,7)",370
"(35,1,7)",371
"(36,1,7)",372
"(37,1,7)",373
"(38,1,7)",374
"(39,1,7)",375
"(40,1,7)",376
"(41,1,7)",377
"(42,1,7)",378
"(43,1,7)",379
"(44,1,7)",380
"(45,1,7)",381
"(46,1,7)",382
"(47,1,7)",383
"(48,1,7)",384
"(49,1,7)",385
"(50,1,7)",386
"(51,1,7)",387
"(52,1,7)",388
"(53,1,7)",389
"(54,1,7)",390
"(55,1,7)",391
"(56,1,7)",392
"(1,1,8)",393
"(2,1,8)",394
"(3,1,8)",395
"(4,1,8)",396
"(5,1,8)",397
"(6,1,8)",398
"(7,1,8)",399
"(8,1,8)",400
"(9,1,8)",401
"(10,1,8)",402
"(11,1,8)",403
"(12,1,8)",404
"(13,1,8)",405
"(14,1,8)",406
"(15,1,8)",407
"(16,1,8)",408
"(17,1,8)",409
"(18,1,8)",410
"(19,1,8)",411
"(20,1,8)",412
"(21,1,8)",413
"(22,1,8)",414
"(23,1,8)",415
"(24,1,8)",416
"(25,1,8)",417
"(26,1,8)",418
"(27,1,8)",419
"(28,1,8)",420
"(29,1,8)",421
"(30,1,8)",422
"(31,1,8)",423
"(32,1,8)",424
"(33,1,8)",425
"(34,1,8)",426
"(35,1,8)",427
"(36,1,8)",428
"(37,1,8)",429
"(38,1,8)",430
"(39,1,8)",431
"(40,1,8)",432
"(41,1,8)",433
"(42,1,8)",434
"(43,1,8)",435
"(44,1,8)",436
"(45,1,8)",437
"(46,1,8)",438
"(47,1,8)",439
"(48,1,8)",440
"(49,1,8)",441
"(50,1,8)",442
"(51,1,8)",443
"(52,1,8)",444
"(53,1,8)",445
"(54,1,8)",446
"(55,1,8)",447
"(56,1,8)",448
"(1,1,9)",449
"(2,1,9)",450
"(3,1,9)",451
"(4,1,9)",452
"(5,1,9)",453
"(6,1,9)",454
"(7,1,9)",455
"(8,1,9)",456
"(9,1,9)",457
"(10,1,9)",458
"(11,1,9)",459
"(12,1,9)",460
"(13,1,9)",461
"(14,1,9)",462
"(15,1,9)",463
"(16,1,9)",464
"(17,1,9)",465
"(18,1,9)",466
"(19,1,9)",467
"(20,1,9)",468
"(21,1,9)",469
"(22,1,9)",470
"(23,1,9)",471
"(24,1,9)",472
"(25,1,9)",473
"(26,1,9)",474
"(27,1,9)",475
"(28,1,9)",476
"(29,1,9)",477
"(30,1,9)",478
"(31,1,9)",479
"(32,1,9)",480
"(33,1,9)",481
"(34,1,9)",482
"(35,1,9)",483
"(36,1,9)",484
"(37,1,9)",485
"(38,1,9)",486
"(39,1,9)",487
"(40,1,9)",488
"(41,1,9)",489
"(42,1,9)",490
"(43,1,9)",491
"(44,1,9)",492
"(45,1,9)",493
"(46,1,9)",494
"(47,1,9)",495
"(48,1,9)",496
"(49,1,9)",497
"(50,1,9)",498
"(51,1,9)",499
"(52,1,9)",500
"(53,1,9)",501
"(54,1,9)",502
"(55,1,9)",503
"(56,1,9)",504
"(1,1,10)",505
"(2,1,10)",506
"(3,1,10)",507
"(4,1,10)",508
"(5,1,10)",509
"(6,1,10)",510
"(7,1,10)",511
"(8,1,10)",512
"(9,1,10)",513
"(10,1,10)",514
"(11,1,10)",515
"(12,1,10)",516
"(13,1,10)",517
"(14,1,10)",518
"(15,1,10)",519
"(16,1,10)",520
"(17,1,10)",521
"(18,1,10)",522
"(19,1,10)",523
"(20,1,10)",524
"(21,1,10)",525
"(22,1,10)",526
"(23,1,10)",527
"(24,1,10)",528
"(25,1,10)",529
"(26,1,10)",530
"(27,1,10)",531
"(28,1,10)",532
"(29,1,10)",533
"(30,1,10)",534
"(31,1,10)",535
"(32,1,10)",536
"(33,1,10)",537
"(34,1,10)",538
"(35,1,10)",539
"(36,1,10)",540
"(37,1,10)",541
"(38,1,10)",542
"(39,1,10)",543
"(40,1,10)",544
"(41,1,10)",545
"(42,1,10)",546
"(43,1,10)",547
"(44,1,10)",548
"(45,1,10)",549
"(46,1,10)",550
"(47,1,10)",551
"(48,1,10)",552
"(49,1,10)",553
"(50,1,10)",554
"(51,1,10)",555
"(52,1,10)",556
"(53,1,10)",557
"(54,1,10)",558
"(55,1,10)",559
"(56,1,10)",560
"(1,4,1)",561
"(2,4,1)",562
"(3,4,1)",563
"(4,4,1)",564
"(5,4,1)",565
"(6,4,1)",566
"(7,4,1)",567
"(8,4,1)",568
"(9,4,1)",569
"(10,4,1)",570
"(11,4,1)",571
"(12,4,1)",572
"(13,4,1)",573
"(14,4,1)",574
"(15,4,1)",575
"(16,4,1)",576
"(17,4,1)",577
"(18,4,1)",578
"(19,4,1)",579
"(20,4,1)",580
"(21,4,1)",581
"(22,4,1)",582
"(23,4,1)",583
"(24,4,1)",584
"(25,4,1)",585
"(26,4,1)",586
"(27,4,1)",587
"(28,4,1)",588
"(29,4,1)",589
"(30,4,1)",590
"(31,4,1)",591
"(32,4,1)",592
"(33,4,1)",593
"(34,4,1)",594
"(35,4,1)",595
"(36,4,1)",596
"(37,4,1)",597
"(38,4,1)",598
"(39,4,1)",599
"(40,4,1)",600
"(41,4,1)",601
"(42,4,1)",602
"(43,4,1)",603
"(44,4,1)",604
"(45,4,1)",605
"(46,4,1)",606
"(47,4,1)",607
"(48,4,1)",608
"(49,4,1)",609
"(50,4,1)",610
"(51,4,1)",611
"(52,4,1)",612
"(53,4,1)",613
"(54,4,1)",614
"(55,4,1)",615
"(56,4,1)",616
"(1,4,2)",617
