"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(1, 1, 1)",1,2404
"(1, 1, 2)",1,4195
"(1, 1, 3)",0,0
"(1, 1, 4)",1,4445
"(1, 1, 5)",1,2906
"(1, 1, 6)",1,1354
"(1, 1, 7)",1,3173
"(1, 1, 8)",1,1624
"(1, 1, 9)",1,3434
"(1, 1, 10)",1,1882
"(1, 2, 1)",0,0
"(1, 2, 2)",1,6357
"(1, 2, 3)",0,0
"(1, 2, 4)",0,0
"(1, 2, 5)",1,5096
"(1, 2, 6)",0,0
"(1, 2, 7)",0,0
"(1, 2, 8)",1,3828
"(1, 2, 9)",1,5592
"(1, 2, 10)",0,0
"(1, 3, 1)",0,0
"(1, 3, 2)",0,0
"(1, 3, 3)",1,6848
"(1, 3, 4)",0,0
"(1, 3, 5)",0,0
"(1, 3, 6)",0,0
"(1, 3, 7)",0,0
"(1, 3, 8)",0,0
"(1, 3, 9)",0,0
"(1, 3, 10)",0,0
"(1, 4, 1)",0,0
"(1, 4, 2)",1,2254
"(1, 4, 3)",1,649
"(1, 4, 4)",1,2522
"(1, 4, 5)",0,0
"(1, 4, 6)",0,0
"(1, 4, 7)",0,0
"(1, 4, 8)",1,7677
"(1, 4, 9)",0,0
"(1, 4, 10)",0,0
"(1, 5, 1)",1,5948
"(1, 5, 2)",1,4437
"(1, 5, 3)",1,2901
"(1, 5, 4)",1,4702
"(1, 5, 5)",1,3166
"(1, 5, 6)",1,4958
"(1, 5, 7)",0,0
"(1, 5, 8)",1,5210
"(1, 5, 9)",0,0
"(1, 5, 10)",1,2150
"(1, 6, 1)",1,7828
"(1, 6, 2)",0,0
"(1, 6, 3)",1,35
"(1, 6, 4)",1,1874
"(1, 6, 5)",0,0
"(1, 6, 6)",0,0
"(1, 6, 7)",0,0
"(1, 6, 8)",0,0
"(1, 6, 9)",0,0
"(1, 6, 10)",1,7302
"(1, 7, 1)",1,1819
"(1, 7, 2)",1,253
"(1, 7, 3)",1,6729
"(1, 7, 4)",0,0
"(1, 7, 5)",0,0
"(1, 7, 6)",0,0
"(1, 7, 7)",0,0
"(1, 7, 8)",0,0
"(1, 7, 9)",1,7516
"(1, 7, 10)",1,5951
"(1, 8, 1)",1,4034
"(1, 8, 2)",1,2510
"(1, 8, 3)",1,4298
"(1, 8, 4)",1,2756
"(1, 8, 5)",1,1189
"(1, 8, 6)",0,0
"(1, 8, 7)",1,1459
"(1, 8, 8)",1,3294
"(1, 8, 9)",1,1719
"(1, 8, 10)",1,150
"(1, 9, 1)",1,5843
"(1, 9, 2)",1,7666
"(1, 9, 3)",1,6093
"(1, 9, 4)",1,7940
"(1, 9, 5)",1,6355
"(1, 9, 6)",1,149
"(1, 9, 7)",1,6624
"(1, 9, 8)",1,5092
"(1, 9, 9)",1,6881
"(1, 9, 10)",1,5334
"(1, 10, 1)",0,0
"(1, 10, 2)",1,1869
"(1, 10, 3)",0,0
"(1, 10, 4)",0,0
"(1, 10, 5)",0,0
"(1, 10, 6)",1,2409
"(1, 10, 7)",1,805
"(1, 10, 8)",0,0
"(1, 10, 9)",1,1074
"(1, 10, 10)",0,0
"(1, 11, 1)",1,5051
"(1, 11, 2)",0,0
"(1, 11, 3)",1,1974
"(1, 11, 4)",1,3780
"(1, 11, 5)",1,2247
"(1, 11, 6)",0,0
"(1, 11, 7)",1,2512
"(1, 11, 8)",0,0
"(1, 11, 9)",0,0
"(1, 11, 10)",1,1191
"(1, 12, 1)",1,7246
"(1, 12, 2)",1,5697
"(1, 12, 3)",1,4182
"(1, 12, 4)",1,5944
"(1, 12, 5)",1,4433
"(1, 12, 6)",1,6208
"(1, 12, 7)",1,4696
"(1, 12, 8)",1,6488
"(1, 12, 9)",1,4955
"(1, 12, 10)",1,3424
"(1, 13, 1)",0,0
"(1, 13, 2)",1,2896
"(1, 13, 3)",1,1338
"(1, 13, 4)",1,3160
"(1, 13, 5)",1,1608
"(1, 13, 6)",1,3422
"(1, 13, 7)",1,1871
"(1, 13, 8)",1,294
"(1, 13, 9)",1,2143
"(1, 13, 10)",1,534
"(1, 14, 1)",0,0
"(1, 14, 2)",0,0
"(1, 14, 3)",1,3558
"(1, 14, 4)",0,0
"(1, 14, 5)",0,0
"(1, 14, 6)",0,0
"(1, 14, 7)",0,0
"(1, 14, 8)",0,0
"(1, 14, 9)",0,0
"(1, 14, 10)",0,0
"(1, 15, 1)",1,5288
"(1, 15, 2)",0,0
"(1, 15, 3)",1,5546
"(1, 15, 4)",1,4026
"(1, 15, 5)",1,2505
"(1, 15, 6)",1,4295
"(1, 15, 7)",0,0
"(1, 15, 8)",0,0
"(1, 15, 9)",1,3020
"(1, 15, 10)",1,4797
"(1, 16, 1)",1,2504
"(1, 16, 2)",0,0
"(1, 16, 3)",1,7387
"(1, 16, 4)",1,1187
"(1, 16, 5)",1,7663
"(1, 16, 6)",1,1455
"(1, 16, 7)",1,7937
"(1, 16, 8)",0,0
"(1, 16, 9)",1,144
"(1, 16, 10)",1,6621
"(1, 17, 1)",1,4690
"(1, 17, 2)",1,3157
"(1, 17, 3)",1,1600
"(1, 17, 4)",1,3418
"(1, 17, 5)",1,1867
"(1, 17, 6)",0,0
"(1, 17, 7)",1,2140
"(1, 17, 8)",1,3927
"(1, 17, 9)",1,2402
"(1, 17, 10)",1,796
"(1, 18, 1)",0,0
"(1, 18, 2)",0,0
"(1, 18, 3)",0,0
"(1, 18, 4)",0,0
"(1, 18, 5)",0,0
"(1, 18, 6)",0,0
"(1, 18, 7)",0,0
"(1, 18, 8)",0,0
"(1, 18, 9)",0,0
"(1, 18, 10)",0,0
"(1, 19, 1)",0,0
"(1, 19, 2)",0,0
"(1, 19, 3)",1,744
"(1, 19, 4)",0,0
"(1, 19, 5)",0,0
"(1, 19, 6)",1,7503
"(1, 19, 7)",0,0
"(1, 19, 8)",0,0
"(1, 19, 9)",1,6201
"(1, 19, 10)",0,0
"(1, 20, 1)",1,5685
"(1, 20, 2)",1,4177
"(1, 20, 3)",1,2651
"(1, 20, 4)",1,4429
"(1, 20, 5)",1,2895
"(1, 20, 6)",1,4692
"(1, 20, 7)",0,0
"(1, 20, 8)",1,1602
"(1, 20, 9)",1,3420
"(1, 20, 10)",0,0
"(1, 21, 1)",0,0
"(1, 21, 2)",0,0
"(1, 21, 3)",1,4817
"(1, 21, 4)",1,6613
"(1, 21, 5)",0,0
"(1, 21, 6)",1,6869
"(1, 21, 7)",1,5324
"(1, 21, 8)",1,7128
"(1, 21, 9)",0,0
"(1, 21, 10)",1,4071
"(1, 22, 1)",0,0
"(1, 22, 2)",0,0
"(1, 22, 3)",0,0
"(1, 22, 4)",1,787
"(1, 22, 5)",0,0
"(1, 22, 6)",1,1059
"(1, 22, 7)",1,7549
"(1, 22, 8)",1,1342
"(1, 22, 9)",0,0
"(1, 22, 10)",0,0
"(1, 23, 1)",1,3768
"(1, 23, 2)",1,2231
"(1, 23, 3)",0,0
"(1, 23, 4)",0,0
"(1, 23, 5)",0,0
"(1, 23, 6)",0,0
"(1, 23, 7)",0,0
"(1, 23, 8)",0,0
"(1, 23, 9)",1,1451
"(1, 23, 10)",0,0
"(1, 24, 1)",1,5930
"(1, 24, 2)",1,4424
"(1, 24, 3)",1,6192
"(1, 24, 4)",1,4685
"(1, 24, 5)",1,3152
"(1, 24, 6)",1,4945
"(1, 24, 7)",0,0
"(1, 24, 8)",0,0
"(1, 24, 9)",1,3666
"(1, 24, 10)",1,5438
"(2, 1, 1)",1,2987
"(2, 1, 2)",1,4767
"(2, 1, 3)",1,3252
"(2, 1, 4)",1,5031
"(2, 1, 5)",1,3500
"(2, 1, 6)",1,5279
"(2, 1, 7)",1,3767
"(2, 1, 8)",1,2230
"(2, 1, 9)",1,4021
"(2, 1, 10)",1,2497
"(2, 2, 1)",1,119
"(2, 2, 2)",1,1951
"(2, 2, 3)",0,0
"(2, 2, 4)",1,2228
"(2, 2, 5)",0,0
"(2, 2, 6)",0,0
"(2, 2, 7)",1,904
"(2, 2, 8)",0,0
"(2, 2, 9)",0,0
"(2, 2, 10)",1,7658
"(2, 3, 1)",1,2381
"(2, 3, 2)",1,4171
"(2, 3, 3)",0,0
"(2, 3, 4)",1,4421
"(2, 3, 5)",1,2888
"(2, 3, 6)",0,0
"(2, 3, 7)",0,0
"(2, 3, 8)",1,1592
"(2, 3, 9)",0,0
"(2, 3, 10)",0,0
"(2, 4, 1)",1,7522
"(2, 4, 2)",1,1323
"(2, 4, 3)",0,0
"(2, 4, 4)",1,6216
"(2, 4, 5)",1,9
"(2, 4, 6)",0,0
"(2, 4, 7)",1,282
"(2, 4, 8)",1,6756
"(2, 4, 9)",1,519
"(2, 4, 10)",1,7006
"(2, 5, 1)",0,0
"(2, 5, 2)",1,3542
"(2, 5, 3)",1,2005
"(2, 5, 4)",1,400
"(2, 5, 5)",1,2280
"(2, 5, 6)",1,667
"(2, 5, 7)",1,2543
"(2, 5, 8)",1,933
"(2, 5, 9)",1,2781
"(2, 5, 10)",0,0
"(2, 6, 1)",0,0
"(2, 6, 2)",0,0
"(2, 6, 3)",0,0
"(2, 6, 4)",1,2491
"(2, 6, 5)",0,0
"(2, 6, 6)",0,0
"(2, 6, 7)",0,0
"(2, 6, 8)",0,0
"(2, 6, 9)",0,0
"(2, 6, 10)",0,0
"(2, 7, 1)",1,5559
"(2, 7, 2)",0,0
"(2, 7, 3)",1,5829
"(2, 7, 4)",1,7651
"(2, 7, 5)",0,0
"(2, 7, 6)",1,4573
"(2, 7, 7)",0,0
"(2, 7, 8)",0,0
"(2, 7, 9)",1,6605
"(2, 7, 10)",0,0
"(2, 8, 1)",1,7802
"(2, 8, 2)",1,1585
"(2, 8, 3)",1,1
"(2, 8, 4)",1,1849
"(2, 8, 5)",1,275
"(2, 8, 6)",1,6750
"(2, 8, 7)",1,511
"(2, 8, 8)",1,7002
"(2, 8, 9)",1,781
"(2, 8, 10)",1,7277
"(2, 9, 1)",1,4957
"(2, 9, 2)",1,6749
"(2, 9, 3)",1,5208
"(2, 9, 4)",1,3684
"(2, 9, 5)",1,5462
"(2, 9, 6)",0,0
"(2, 9, 7)",1,5725
"(2, 9, 8)",0,0
"(2, 9, 9)",0,0
"(2, 9, 10)",1,4462
"(2, 10, 1)",0,0
"(2, 10, 2)",1,5409
"(2, 10, 3)",0,0
"(2, 10, 4)",1,5670
"(2, 10, 5)",0,0
"(2, 10, 6)",0,0
"(2, 10, 7)",1,4408
"(2, 10, 8)",0,0
"(2, 10, 9)",0,0
"(2, 10, 10)",1,3141
"(2, 11, 1)",0,0
"(2, 11, 2)",0,0
"(2, 11, 3)",0,0
"(2, 11, 4)",0,0
"(2, 11, 5)",0,0
"(2, 11, 6)",0,0
"(2, 11, 7)",0,0
"(2, 11, 8)",1,3
"(2, 11, 9)",1,1852
"(2, 11, 10)",0,0
"(2, 12, 1)",1,3024
"(2, 12, 2)",1,4801
"(2, 12, 3)",1,3292
"(2, 12, 4)",1,5072
"(2, 12, 5)",1,3538
"(2, 12, 6)",1,1998
"(2, 12, 7)",0,0
"(2, 12, 8)",1,2273
"(2, 12, 9)",1,4053
"(2, 12, 10)",0,0
"(2, 13, 1)",1,5201
"(2, 13, 2)",0,0
"(2, 13, 3)",1,5454
"(2, 13, 4)",1,7269
"(2, 13, 5)",1,5717
"(2, 13, 6)",1,4200
"(2, 13, 7)",1,5961
"(2, 13, 8)",1,4453
"(2, 13, 9)",1,6218
"(2, 13, 10)",1,4712
"(2, 14, 1)",0,0
"(2, 14, 2)",0,0
"(2, 14, 3)",0,0
"(2, 14, 4)",1,893
"(2, 14, 5)",1,7369
"(2, 14, 6)",1,5822
"(2, 14, 7)",0,0
"(2, 14, 8)",0,0
"(2, 14, 9)",1,7916
"(2, 14, 10)",1,6336
"(2, 15, 1)",1,1033
"(2, 15, 2)",0,0
"(2, 15, 3)",0,0
"(2, 15, 4)",1,3129
"(2, 15, 5)",1,1576
"(2, 15, 6)",0,0
"(2, 15, 7)",1,1840
"(2, 15, 8)",1,271
"(2, 15, 9)",0,0
"(2, 15, 10)",0,0
"(2, 16, 1)",1,6207
"(2, 16, 2)",0,0
"(2, 16, 3)",0,0
"(2, 16, 4)",1,4954
"(2, 16, 5)",1,6745
"(2, 16, 6)",1,5203
"(2, 16, 7)",1,6996
"(2, 16, 8)",1,5457
"(2, 16, 9)",1,7271
"(2, 16, 10)",1,5719
