"( Bay_id , aisle_id , level_id )",Pallet_id
"(5,23,6)",1
"(5,16,3)",2
"(34,9,4)",3
"(22,4,6)",4
"(2,4,5)",5
"(42,20,8)",6
"(34,2,1)",7
"(46,24,7)",8
"(30,15,10)",9
"(5,8,4)",10
"(42,13,5)",11
"(26,24,10)",12
"(42,16,10)",13
"(30,8,7)",14
"(17,9,4)",15
"(5,1,1)",16
"(46,20,9)",17
"(8,8,1)",18
"(5,4,6)",19
"(38,22,5)",20
"(17,18,9)",21
"(26,17,7)",22
"(42,9,7)",23
"(9,24,6)",24
"(46,12,10)",25
"(38,15,2)",26
"(8,4,3)",27
"(25,13,5)",28
"(29,17,4)",29
"(37,19,3)",30
"(42,1,8)",31
"(34,24,2)",32
"(46,5,7)",33
"(54,7,6)",34
"(13,20,6)",35
"(38,11,4)",36
"(45,9,8)",37
"(25,9,7)",38
"(20,2,2)",39
"(32,24,8)",40
"(53,21,1)",41
"(12,17,4)",42
"(45,1,9)",43
"(25,1,8)",44
"(32,20,10)",45
"(29,5,7)",46
"(9,4,10)",47
"(48,9,9)",48
"(40,12,1)",49
"(12,12,10)",50
"(24,18,8)",51
"(36,21,1)",52
"(56,4,5)",53
"(15,17,5)",54
"(33,9,3)",55
"(28,1,9)",56
"(32,5,8)",57
"(12,5,7)",58
"(43,12,2)",59
"(23,12,1)",60
"(32,1,10)",61
"(24,4,2)",62
"(7,15,3)",63
"(52,6,2)",64
"(19,21,1)",65
"(43,8,4)",66
"(16,9,3)",67
"(52,15,7)",68
"(20,13,2)",69
"(15,5,8)",70
"(44,21,4)",71
"(16,18,8)",72
"(36,2,1)",73
"(48,24,7)",74
"(28,24,6)",75
"(45,12,9)",76
"(7,4,2)",77
"(7,3,6)",78
"(48,17,4)",79
"(28,17,3)",80
"(48,20,9)",81
"(35,15,7)",82
"(10,8,1)",83
"(12,20,5)",84
"(47,21,5)",85
"(25,4,9)",86
"(44,9,7)",87
"(51,24,8)",88
"(31,24,7)",89
"(11,24,6)",90
"(48,12,10)",91
"(28,12,9)",92
"(51,17,5)",93
"(31,17,4)",94
"(11,17,3)",95
"(44,1,8)",96
"(51,20,10)",97
"(31,20,9)",98
"(4,21,8)",99
"(15,20,6)",100
"(30,21,5)",101
"(2,2,1)",102
"(51,13,7)",103
"(14,24,7)",104
"(31,12,10)",105
"(15,16,8)",106
"(46,22,3)",107
"(47,2,5)",108
"(14,17,4)",109
"(31,5,7)",110
"(11,5,6)",111
"(18,3,10)",112
"(15,8,9)",113
"(30,9,8)",114
"(7,14,6)",115
"(14,12,10)",116
"(10,19,1)",117
"(30,2,5)",118
"(46,10,6)",119
"(14,5,7)",120
"(38,16,3)",121
"(46,3,3)",122
"(10,14,7)",123
"(26,4,2)",124
"(1,16,9)",125
"(50,24,3)",126
"(1,8,10)",127
"(30,24,6)",128
"(41,9,1)",129
"(34,20,2)",130
"(34,23,7)",131
"(33,24,3)",132
"(38,6,8)",133
"(5,13,2)",134
"(50,12,6)",135
"(49,13,2)",136
"(49,16,7)",137
"(46,21,6)",138
"(45,22,2)",139
"(42,10,4)",140
"(16,24,3)",141
"(21,6,8)",142
"(54,16,2)",143
"(49,8,8)",144
"(33,12,6)",145
"(45,18,4)",146
"(29,21,6)",147
"(53,5,4)",148
"(9,21,5)",149
"(36,20,6)",150
"(49,4,10)",151
"(8,17,10)",152
"(20,20,3)",153
"(53,8,9)",154
"(46,9,9)",155
"(28,22,2)",156
"(20,23,8)",157
"(52,9,5)",158
"(41,20,1)",159
"(13,17,5)",160
"(39,17,2)",161
"(19,17,1)",162
"(12,21,6)",163
"(36,5,4)",164
"(29,9,9)",165
"(28,11,1)",166
"(9,9,8)",167
"(56,13,1)",168
"(20,8,6)",169
"(39,12,8)",170
"(29,2,6)",171
"(9,2,5)",172
"(20,1,3)",173
"(51,18,6)",174
"(28,3,2)",175
"(8,23,3)",176
"(20,4,8)",177
"(37,13,10)",178
"(39,5,5)",179
"(12,6,4)",180
"(19,5,4)",181
"(49,19,8)",182
"(39,8,10)",183
"(12,9,9)",184
"(4,12,1)",185
"(3,8,6)",186
"(40,21,10)",187
"(52,24,3)",188
"(27,20,2)",189
"(3,1,3)",190
"(31,6,8)",191
"(52,20,5)",192
"(24,17,9)",193
"(56,3,6)",194
"(36,23,7)",195
"(6,8,7)",196
"(55,24,4)",197
"(23,21,10)",198
"(35,24,3)",199
"(22,1,7)",200
"(43,14,8)",201
"(36,15,8)",202
"(16,15,7)",203
"(55,17,1)",204
"(55,20,6)",205
"(28,21,5)",206
"(27,17,10)",207
"(7,17,9)",208
"(19,20,2)",209
"(27,1,2)",210
"(39,23,8)",211
"(35,12,6)",212
"(47,18,4)",213
"(44,6,6)",214
"(11,21,5)",215
"(38,12,3)",216
"(55,8,9)",217
"(19,8,5)",218
"(31,14,3)",219
"(34,21,3)",220
"(43,20,1)",221
"(22,16,5)",222
"(2,15,8)",223
"(6,19,7)",224
"(18,5,3)",225
"(5,20,3)",226
"(2,8,5)",227
"(5,16,5)",228
"(34,9,6)",229
"(13,5,10)",230
"(2,4,7)",231
"(42,20,10)",232
"(46,24,9)",233
"(42,4,2)",234
"(17,9,6)",235
"(8,8,3)",236
"(5,4,8)",237
"(38,22,7)",238
"(54,12,2)",239
"(29,24,9)",240
"(18,23,6)",241
"(1,13,8)",242
"(50,21,2)",243
"(25,13,7)",244
"(37,19,5)",245
"(42,1,10)",246
"(41,23,4)",247
"(46,5,9)",248
"(34,24,4)",249
"(13,20,8)",250
"(45,9,10)",251
"(37,12,2)",252
"(32,24,10)",253
"(53,21,3)",254
"(25,1,10)",255
"(17,24,4)",256
"(29,5,9)",257
"(41,8,2)",258
"(56,9,1)",259
"(28,6,5)",260
"(21,10,10)",261
"(17,17,1)",262
"(51,14,6)",263
"(4,15,4)",264
"(24,18,10)",265
"(36,21,3)",266
"(21,3,7)",267
"(16,21,2)",268
"(56,4,7)",269
"(33,9,5)",270
"(32,5,10)",271
"(12,5,9)",272
"(24,8,2)",273
"(4,8,1)",274
