"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(1, 1, 1)",0,0
"(1, 1, 2)",0,0
"(1, 1, 3)",1,3286
"(1, 1, 4)",0,0
"(1, 1, 5)",1,2461
"(1, 1, 6)",1,3068
"(1, 1, 7)",1,2666
"(1, 1, 8)",0,0
"(1, 1, 9)",1,1063
"(1, 1, 10)",0,0
"(1, 2, 1)",0,0
"(1, 2, 2)",0,0
"(1, 2, 3)",0,0
"(1, 2, 4)",0,0
"(1, 2, 5)",1,3246
"(1, 2, 6)",0,0
"(1, 2, 7)",0,0
"(1, 2, 8)",0,0
"(1, 2, 9)",1,2542
"(1, 2, 10)",0,0
"(1, 3, 1)",1,3665
"(1, 3, 2)",0,0
"(1, 3, 3)",0,0
"(1, 3, 4)",1,691
"(1, 3, 5)",0,0
"(1, 3, 6)",1,287
"(1, 3, 7)",0,0
"(1, 3, 8)",0,0
"(1, 3, 9)",0,0
"(1, 3, 10)",0,0
"(1, 4, 1)",1,609
"(1, 4, 2)",0,0
"(1, 4, 3)",1,4524
"(1, 4, 4)",1,1436
"(1, 4, 5)",1,4730
"(1, 4, 6)",1,2651
"(1, 4, 7)",1,2026
"(1, 4, 8)",1,4612
"(1, 4, 9)",1,4257
"(1, 4, 10)",1,4467
"(1, 5, 1)",1,495
"(1, 5, 2)",0,0
"(1, 5, 3)",1,315
"(1, 5, 4)",0,0
"(1, 5, 5)",0,0
"(1, 5, 6)",1,3253
"(1, 5, 7)",0,0
"(1, 5, 8)",0,0
"(1, 5, 9)",1,1286
"(1, 5, 10)",0,0
"(1, 6, 1)",0,0
"(1, 6, 2)",0,0
"(1, 6, 3)",1,990
"(1, 6, 4)",0,0
"(1, 6, 5)",0,0
"(1, 6, 6)",0,0
"(1, 6, 7)",0,0
"(1, 6, 8)",0,0
"(1, 6, 9)",1,1506
"(1, 6, 10)",0,0
"(1, 7, 1)",1,2242
"(1, 7, 2)",0,0
"(1, 7, 3)",1,3412
"(1, 7, 4)",0,0
"(1, 7, 5)",0,0
"(1, 7, 6)",0,0
"(1, 7, 7)",0,0
"(1, 7, 8)",0,0
"(1, 7, 9)",0,0
"(1, 7, 10)",0,0
"(1, 8, 1)",1,2394
"(1, 8, 2)",1,3806
"(1, 8, 3)",1,785
"(1, 8, 4)",0,0
"(1, 8, 5)",1,1513
"(1, 8, 6)",0,0
"(1, 8, 7)",0,0
"(1, 8, 8)",1,4214
"(1, 8, 9)",1,5276
"(1, 8, 10)",0,0
"(1, 9, 1)",1,101
"(1, 9, 2)",0,0
"(1, 9, 3)",1,2867
"(1, 9, 4)",1,1838
"(1, 9, 5)",1,2784
"(1, 9, 6)",1,3890
"(1, 9, 7)",1,3753
"(1, 9, 8)",1,2421
"(1, 9, 9)",0,0
"(1, 9, 10)",0,0
"(1, 10, 1)",0,0
"(1, 10, 2)",0,0
"(1, 10, 3)",0,0
"(1, 10, 4)",0,0
"(1, 10, 5)",0,0
"(1, 10, 6)",0,0
"(1, 10, 7)",0,0
"(1, 10, 8)",0,0
"(1, 10, 9)",0,0
"(1, 10, 10)",0,0
"(1, 11, 1)",0,0
"(1, 11, 2)",0,0
"(1, 11, 3)",0,0
"(1, 11, 4)",0,0
"(1, 11, 5)",0,0
"(1, 11, 6)",0,0
