"( Bay_id , aisle_id , level_id )",Pallet_id
"(2,8,3)",1
"(50,22,10)",2
"(2,11,8)",3
"(43,24,10)",4
"(23,24,9)",5
"(5,16,3)",6
"(34,9,4)",7
"(13,5,8)",8
"(22,4,6)",9
"(2,4,5)",10
"(42,20,8)",11
"(46,24,7)",12
"(30,15,10)",13
"(5,8,4)",14
"(42,13,5)",15
"(26,24,10)",16
"(30,8,7)",17
"(54,19,3)",18
"(5,1,1)",19
"(17,9,4)",20
"(46,20,9)",21
"(53,15,8)",22
"(42,16,10)",23
"(8,8,1)",24
"(45,21,5)",25
"(38,22,5)",26
"(50,3,10)",27
"(17,18,9)",28
"(26,17,7)",29
"(42,9,7)",30
"(29,24,7)",31
"(18,23,4)",32
"(46,12,10)",33
"(8,4,3)",34
"(25,13,5)",35
"(29,17,4)",36
"(37,19,3)",37
"(42,1,8)",38
"(34,24,2)",39
"(46,5,7)",40
"(13,20,6)",41
"(21,22,5)",42
"(25,6,2)",43
"(25,9,7)",44
"(32,24,8)",45
"(29,12,10)",46
"(9,12,9)",47
"(21,15,2)",48
"(41,15,3)",49
"(53,21,1)",50
"(32,17,5)",51
"(12,17,4)",52
"(50,9,3)",53
"(25,1,8)",54
"(32,20,10)",55
"(29,5,7)",56
"(9,4,10)",57
"(13,8,9)",58
"(48,9,9)",59
"(40,12,1)",60
"(49,22,9)",61
"(51,14,4)",62
"(12,12,10)",63
"(24,15,3)",64
"(36,21,1)",65
"(41,3,6)",66
"(21,3,5)",67
"(56,4,5)",68
"(15,17,5)",69
"(33,9,3)",70
"(28,1,9)",71
"(32,5,8)",72
"(12,5,7)",73
"(43,12,2)",74
"(23,12,1)",75
"(45,24,6)",76
"(8,14,7)",77
"(52,22,10)",78
"(32,1,10)",79
"(24,4,2)",80
"(7,15,3)",81
"(19,21,1)",82
"(43,8,4)",83
"(16,9,3)",84
"(20,13,2)",85
"(15,5,8)",86
"(49,3,9)",87
"(44,21,4)",88
"(29,23,10)",89
"(44,20,8)",90
"(48,24,7)",91
"(28,24,6)",92
"(45,12,9)",93
"(27,4,3)",94
"(7,4,2)",95
"(35,6,2)",96
"(44,13,5)",97
"(48,17,4)",98
"(28,17,3)",99
"(44,16,10)",100
"(48,20,9)",101
"(10,8,1)",102
"(12,20,5)",103
"(47,21,5)",104
"(52,3,10)",105
"(25,4,9)",106
"(12,23,10)",107
"(44,9,7)",108
"(31,24,7)",109
"(11,24,6)",110
"(48,12,10)",111
"(55,11,10)",112
"(28,12,9)",113
"(10,4,3)",114
"(31,17,4)",115
"(11,17,3)",116
"(51,20,10)",117
"(31,20,9)",118
"(4,21,8)",119
"(6,13,3)",120
"(43,23,2)",121
"(15,20,6)",122
"(30,21,5)",123
"(47,9,8)",124
"(2,2,1)",125
"(51,13,7)",126
"(14,24,7)",127
"(31,12,10)",128
"(11,12,9)",129
"(15,16,8)",130
"(46,22,3)",131
"(47,2,5)",132
"(14,17,4)",133
"(40,6,10)",134
"(26,23,2)",135
"(31,5,7)",136
"(51,5,8)",137
"(11,5,6)",138
"(34,12,7)",139
"(18,3,10)",140
"(15,8,9)",141
"(46,18,5)",142
"(30,9,8)",143
"(27,14,7)",144
"(7,14,6)",145
"(50,1,6)",146
"(51,1,10)",147
"(14,12,10)",148
"(10,19,1)",149
"(38,16,3)",150
"(14,5,7)",151
"(26,11,5)",152
"(26,4,2)",153
"(7,2,9)",154
"(10,7,4)",155
"(50,24,3)",156
"(22,13,2)",157
"(1,9,6)",158
"(1,8,10)",159
"(30,24,6)",160
"(13,7,1)",161
"(41,9,1)",162
"(13,6,5)",163
"(34,20,2)",164
"(13,9,10)",165
"(34,23,7)",166
"(53,24,4)",167
"(33,24,3)",168
"(5,13,2)",169
"(50,12,6)",170
"(13,2,7)",171
"(14,23,10)",172
"(32,3,4)",173
"(49,16,7)",174
"(46,21,6)",175
"(30,12,9)",176
"(17,20,2)",177
"(53,19,10)",178
"(52,21,2)",179
"(25,22,1)",180
"(45,22,2)",181
